user_id,store_name,id,agent_id,icon_url,stage,create_at,update_at
1358,CharmingSpotEatery,160,2553,https://buket_name.s3.ap-northeast-1.amazonaws.com/public.jpeg,EXISTING,2023-12-07T22:37:40.828289,2024-05-09T11:50:53.843685
1039,SunnyPlateDiner,235,2649,https://buket_name.s3.ap-northeast-1.amazonaws.com/article.png,EXISTING,2024-07-28T19:16:34.828293,2024-04-06T02:39:31.843707
1486,SpicyHouseBistro,742,2638,https://buket_name.s3.ap-northeast-1.amazonaws.com/issue.jpg,EXISTING,2024-05-27T14:24:26.828298,2024-07-22T01:58:45.843729
1915,CozyGardenDiner,654,2615,https://buket_name.s3.ap-northeast-1.amazonaws.com/key.bmp,PROSPECT,2024-06-12T22:07:07.828302,2024-01-16T05:25:30.843774
1589,SunnyTableKitchen,479,2041,https://buket_name.s3.ap-northeast-1.amazonaws.com/wear.tiff,EXISTING,2024-08-09T04:47:33.828307,2023-12-28T05:22:07.843798
1630,CozyTableBistro,813,2584,https://buket_name.s3.ap-northeast-1.amazonaws.com/let.jpeg,NEW,2023-12-14T15:10:18.828311,2024-05-19T01:15:19.843821
1546,GoldenPlateGrill,328,2804,https://buket_name.s3.ap-northeast-1.amazonaws.com/hot.gif,EXISTING,2024-06-14T09:28:48.828316,2024-09-07T23:36:25.843844
1170,SunnyCornerEatery,196,2447,https://buket_name.s3.ap-northeast-1.amazonaws.com/market.jpeg,PROSPECT,2024-04-28T18:30:57.828320,2023-12-27T19:07:55.843868
1438,SunnySpotBar,37,2783,https://buket_name.s3.ap-northeast-1.amazonaws.com/crime.bmp,PROSPECT,2024-05-04T07:20:12.828325,2023-12-14T17:16:34.843891
1608,RusticHutKitchen,959,2558,https://buket_name.s3.ap-northeast-1.amazonaws.com/factor.bmp,EXISTING,2024-07-31T19:15:12.828329,2024-02-29T05:58:49.843914
1328,GoldenLoungeDiner,665,2828,https://buket_name.s3.ap-northeast-1.amazonaws.com/open.bmp,NEW,2024-09-04T22:42:27.828334,2024-06-02T21:48:38.843938
1400,DeliciousTableBar,978,2694,https://buket_name.s3.ap-northeast-1.amazonaws.com/rise.png,EXISTING,2023-12-12T07:57:13.828338,2024-04-11T15:44:23.843961
1373,RusticTableDiner,872,2523,https://buket_name.s3.ap-northeast-1.amazonaws.com/stuff.gif,NEW,2024-01-20T03:53:55.828343,2024-11-07T14:44:53.843983
1372,GoldenTableGrill,204,2411,https://buket_name.s3.ap-northeast-1.amazonaws.com/like.tiff,EXISTING,2023-12-02T12:15:43.828347,2024-01-28T21:24:35.844006
1659,CharmingSpotGrill,317,2266,https://buket_name.s3.ap-northeast-1.amazonaws.com/crime.jpg,PROSPECT,2024-01-19T19:03:24.828352,2024-01-03T18:38:04.844029
1121,CharmingSpotEatery,485,2207,https://buket_name.s3.ap-northeast-1.amazonaws.com/lay.jpg,NEW,2024-02-06T22:55:18.828356,2024-10-25T14:35:44.844052
1272,DeliciousLoungeCafe,590,2814,https://buket_name.s3.ap-northeast-1.amazonaws.com/end.gif,NEW,2024-08-27T04:37:14.828360,2024-02-20T17:47:49.844074
1536,SunnyCornerKitchen,254,2225,https://buket_name.s3.ap-northeast-1.amazonaws.com/grow.jpg,EXISTING,2024-10-30T13:27:00.828365,2024-02-11T16:38:15.844097
1466,SunnyPlateBakery,677,2439,https://buket_name.s3.ap-northeast-1.amazonaws.com/change.png,PROSPECT,2023-12-17T15:15:40.828369,2024-01-06T06:25:16.844119
1833,CozyLoungeEatery,222,2037,https://buket_name.s3.ap-northeast-1.amazonaws.com/maintain.jpeg,EXISTING,2024-10-28T03:22:22.828373,2024-01-24T12:35:37.844142
1501,CharmingPlateBakery,645,2082,https://buket_name.s3.ap-northeast-1.amazonaws.com/public.tiff,EXISTING,2024-08-12T09:42:34.828378,2024-10-19T15:49:39.844163
1587,GoldenCornerEatery,705,2963,https://buket_name.s3.ap-northeast-1.amazonaws.com/meeting.bmp,NEW,2024-03-29T15:57:54.828382,2024-11-03T11:08:11.844186
1622,GoldenHouseBar,218,2600,https://buket_name.s3.ap-northeast-1.amazonaws.com/financial.gif,NEW,2024-08-07T08:20:17.828386,2024-08-18T00:41:12.844208
1387,SpicyTableEatery,800,2900,https://buket_name.s3.ap-northeast-1.amazonaws.com/then.bmp,NEW,2024-03-26T19:28:48.828391,2024-06-05T05:13:38.844231
1039,GoldenLoungeGrill,608,2529,https://buket_name.s3.ap-northeast-1.amazonaws.com/list.tiff,PROSPECT,2024-05-29T21:38:31.828395,2024-07-31T16:05:34.844254
1972,SpicyLoungeBar,67,2501,https://buket_name.s3.ap-northeast-1.amazonaws.com/maintain.png,EXISTING,2023-12-24T04:21:34.828400,2024-05-14T12:38:00.844277
1806,GoldenLoungeDiner,743,2875,https://buket_name.s3.ap-northeast-1.amazonaws.com/discover.bmp,PROSPECT,2024-07-30T15:49:28.828404,2024-07-21T14:37:20.844300
1438,DeliciousLoungeEatery,475,2396,https://buket_name.s3.ap-northeast-1.amazonaws.com/building.jpeg,NEW,2024-11-08T09:11:16.828408,2024-01-06T16:58:44.844322
1752,SunnyHutBistro,531,2652,https://buket_name.s3.ap-northeast-1.amazonaws.com/fish.tiff,EXISTING,2024-06-14T09:51:02.828413,2024-01-08T17:58:04.844345
1024,GoldenTableCafe,646,2848,https://buket_name.s3.ap-northeast-1.amazonaws.com/politics.png,EXISTING,2024-08-30T22:29:41.828417,2024-01-25T09:16:32.844367
1612,RusticHutGrill,319,2115,https://buket_name.s3.ap-northeast-1.amazonaws.com/language.gif,PROSPECT,2023-12-22T07:59:11.828422,2024-09-14T01:23:48.844400
1564,CharmingGardenKitchen,601,2451,https://buket_name.s3.ap-northeast-1.amazonaws.com/society.tiff,PROSPECT,2024-08-20T04:52:19.828426,2024-03-19T03:24:28.844423
1771,GoldenLoungeBistro,965,2936,https://buket_name.s3.ap-northeast-1.amazonaws.com/best.jpg,NEW,2024-10-22T23:18:50.828431,2024-06-05T16:49:48.844446
1633,CozyPlateKitchen,68,2639,https://buket_name.s3.ap-northeast-1.amazonaws.com/modern.tiff,NEW,2024-01-08T07:34:24.828435,2024-11-17T04:16:25.844470
1253,SpicyPlateKitchen,218,2315,https://buket_name.s3.ap-northeast-1.amazonaws.com/of.gif,EXISTING,2024-11-22T01:55:55.828439,2024-04-04T21:58:15.844493
1947,SpicyHutBar,330,2348,https://buket_name.s3.ap-northeast-1.amazonaws.com/far.jpg,EXISTING,2024-04-13T04:56:03.828444,2024-09-29T22:39:26.844516
1921,GoldenCornerDiner,660,2326,https://buket_name.s3.ap-northeast-1.amazonaws.com/age.tiff,NEW,2024-02-14T07:19:42.828448,2024-03-23T10:59:54.844539
1939,SunnyPlateCafe,611,2946,https://buket_name.s3.ap-northeast-1.amazonaws.com/expect.bmp,EXISTING,2024-05-19T08:03:41.828453,2024-02-16T07:50:22.844562
1894,CozySpotEatery,897,2994,https://buket_name.s3.ap-northeast-1.amazonaws.com/amount.tiff,NEW,2024-04-01T04:15:47.828457,2024-04-12T20:00:59.844585
1707,CharmingPlateGrill,907,2526,https://buket_name.s3.ap-northeast-1.amazonaws.com/establish.bmp,NEW,2024-02-11T18:26:23.828461,2024-10-19T22:31:35.844608
1772,SunnyPlateBar,21,2139,https://buket_name.s3.ap-northeast-1.amazonaws.com/never.jpg,PROSPECT,2024-10-14T15:11:13.828466,2024-03-13T06:19:10.844631
1061,DeliciousPlateDiner,467,2642,https://buket_name.s3.ap-northeast-1.amazonaws.com/see.png,NEW,2024-11-22T14:49:55.828470,2024-03-30T22:39:01.844655
1298,DeliciousCornerKitchen,877,2576,https://buket_name.s3.ap-northeast-1.amazonaws.com/light.jpg,NEW,2024-03-30T15:48:25.828490,2023-12-21T21:31:42.844678
1649,CharmingCornerBistro,851,2940,https://buket_name.s3.ap-northeast-1.amazonaws.com/skin.bmp,NEW,2024-07-12T22:14:30.828495,2024-10-29T00:29:34.844700
1946,CharmingGardenGrill,503,2086,https://buket_name.s3.ap-northeast-1.amazonaws.com/health.jpeg,EXISTING,2024-10-27T02:52:37.828499,2024-06-05T03:37:24.844724
1646,CozyLoungeEatery,81,2833,https://buket_name.s3.ap-northeast-1.amazonaws.com/try.jpeg,EXISTING,2024-07-04T16:11:17.828503,2024-01-25T06:06:57.844748
1235,DeliciousHutDiner,173,2248,https://buket_name.s3.ap-northeast-1.amazonaws.com/when.tiff,PROSPECT,2024-10-23T17:22:38.828508,2024-10-23T18:37:05.844777
1356,SpicyLoungeKitchen,37,2677,https://buket_name.s3.ap-northeast-1.amazonaws.com/physical.gif,EXISTING,2024-02-17T11:08:46.828512,2024-06-10T11:50:03.844799
1325,DeliciousHutEatery,574,2581,https://buket_name.s3.ap-northeast-1.amazonaws.com/also.bmp,PROSPECT,2024-08-23T17:32:46.828517,2024-01-13T23:05:51.844822
1135,SunnyHutEatery,366,2635,https://buket_name.s3.ap-northeast-1.amazonaws.com/structure.bmp,NEW,2024-03-15T14:46:01.828521,2024-10-03T13:26:45.844844
1344,RusticGardenDiner,764,2218,https://buket_name.s3.ap-northeast-1.amazonaws.com/focus.jpeg,PROSPECT,2023-12-01T23:51:36.828526,2024-04-15T13:58:22.844867
1532,GoldenSpotBakery,774,2721,https://buket_name.s3.ap-northeast-1.amazonaws.com/grow.png,PROSPECT,2024-02-21T06:52:49.828530,2024-07-22T00:11:59.844889
1588,RusticPlateBakery,298,2176,https://buket_name.s3.ap-northeast-1.amazonaws.com/next.bmp,NEW,2024-01-30T03:39:42.828534,2024-01-30T22:45:45.844911
1953,CharmingGardenEatery,566,2030,https://buket_name.s3.ap-northeast-1.amazonaws.com/vote.gif,PROSPECT,2024-11-06T20:01:42.828539,2024-07-12T11:33:18.844943
1150,CozyCornerKitchen,124,2084,https://buket_name.s3.ap-northeast-1.amazonaws.com/author.gif,NEW,2024-02-29T16:25:41.828543,2024-02-17T15:29:34.844965
1990,CharmingCornerGrill,815,2959,https://buket_name.s3.ap-northeast-1.amazonaws.com/traditional.jpg,PROSPECT,2024-01-01T16:19:59.828547,2024-02-06T12:18:10.844988
1255,DeliciousCornerKitchen,436,2298,https://buket_name.s3.ap-northeast-1.amazonaws.com/fear.jpeg,PROSPECT,2024-09-27T18:09:14.828552,2024-03-01T06:32:39.845012
1890,GoldenHutKitchen,131,2692,https://buket_name.s3.ap-northeast-1.amazonaws.com/center.png,PROSPECT,2024-09-10T12:51:33.828557,2024-02-17T04:04:52.845037
1934,RusticSpotBar,966,2180,https://buket_name.s3.ap-northeast-1.amazonaws.com/necessary.png,EXISTING,2024-07-17T16:53:06.828561,2024-08-03T19:29:57.845060
1431,CozyHutEatery,503,2247,https://buket_name.s3.ap-northeast-1.amazonaws.com/develop.tiff,PROSPECT,2023-11-27T15:57:57.828566,2024-11-14T15:36:24.845083
1740,RusticLoungeBistro,346,2580,https://buket_name.s3.ap-northeast-1.amazonaws.com/book.png,PROSPECT,2024-11-09T05:23:11.828570,2024-03-18T05:52:03.845105
1041,SunnyHouseBistro,333,2260,https://buket_name.s3.ap-northeast-1.amazonaws.com/protect.jpg,NEW,2024-10-03T21:49:06.828575,2024-07-29T12:35:36.845128
1435,SpicySpotBar,934,2649,https://buket_name.s3.ap-northeast-1.amazonaws.com/international.png,NEW,2024-06-28T03:16:46.828579,2024-09-26T17:58:29.845152
1848,DeliciousHutEatery,427,2720,https://buket_name.s3.ap-northeast-1.amazonaws.com/start.tiff,EXISTING,2024-06-17T07:29:48.828584,2024-01-05T10:29:26.845174
1305,SpicyHouseBakery,645,2589,https://buket_name.s3.ap-northeast-1.amazonaws.com/final.jpeg,NEW,2024-05-01T15:31:50.828588,2024-08-24T13:00:54.845199
1984,CozyTableEatery,892,2184,https://buket_name.s3.ap-northeast-1.amazonaws.com/hot.jpg,PROSPECT,2024-03-20T17:41:55.828593,2024-08-02T03:35:36.845222
1358,SpicyLoungeDiner,250,2386,https://buket_name.s3.ap-northeast-1.amazonaws.com/production.png,PROSPECT,2024-03-11T00:44:37.828597,2024-05-19T06:16:50.845245
1434,RusticPlateBakery,139,2043,https://buket_name.s3.ap-northeast-1.amazonaws.com/close.gif,PROSPECT,2024-09-23T10:13:10.828601,2024-03-05T01:06:04.845267
1574,SunnySpotCafe,927,2566,https://buket_name.s3.ap-northeast-1.amazonaws.com/same.bmp,PROSPECT,2024-11-01T21:29:16.828606,2024-05-16T16:39:07.845289
1480,CozySpotBar,728,2335,https://buket_name.s3.ap-northeast-1.amazonaws.com/I.bmp,PROSPECT,2024-07-09T14:22:54.828610,2024-09-15T03:15:45.845311
1679,SunnySpotBistro,471,2315,https://buket_name.s3.ap-northeast-1.amazonaws.com/perhaps.jpg,PROSPECT,2024-03-30T08:33:11.828614,2024-05-11T12:10:20.845333
1518,CozyCornerGrill,869,2660,https://buket_name.s3.ap-northeast-1.amazonaws.com/chair.jpg,EXISTING,2024-03-02T03:39:23.828619,2024-04-28T08:58:33.845355
1913,RusticCornerEatery,335,2154,https://buket_name.s3.ap-northeast-1.amazonaws.com/relate.png,NEW,2024-01-06T08:59:22.828623,2024-04-04T14:40:06.845377
1649,CozyCornerCafe,471,2711,https://buket_name.s3.ap-northeast-1.amazonaws.com/health.jpeg,EXISTING,2024-06-22T15:29:40.828628,2024-07-12T06:42:31.845399
1682,CozyTableKitchen,746,2268,https://buket_name.s3.ap-northeast-1.amazonaws.com/material.tiff,NEW,2024-05-01T13:06:38.828632,2024-04-11T13:29:14.845422
1065,SunnyGardenGrill,628,2983,https://buket_name.s3.ap-northeast-1.amazonaws.com/just.tiff,EXISTING,2024-06-19T19:20:42.828636,2024-09-08T00:40:21.845446
1590,SunnyHutBakery,373,2860,https://buket_name.s3.ap-northeast-1.amazonaws.com/me.gif,NEW,2023-11-27T13:21:31.828641,2024-04-18T13:08:21.845468
1492,DeliciousCornerBistro,177,2468,https://buket_name.s3.ap-northeast-1.amazonaws.com/run.jpg,NEW,2024-03-19T20:00:46.828647,2024-05-27T15:41:10.845489
1746,SunnyGardenBar,343,2483,https://buket_name.s3.ap-northeast-1.amazonaws.com/friend.png,EXISTING,2024-04-12T16:12:17.828651,2024-05-18T12:59:22.845511
1336,SpicyLoungeKitchen,741,2935,https://buket_name.s3.ap-northeast-1.amazonaws.com/reach.jpg,PROSPECT,2024-09-17T22:34:37.828656,2024-02-16T16:56:49.845534
1179,CharmingSpotKitchen,145,2797,https://buket_name.s3.ap-northeast-1.amazonaws.com/life.bmp,PROSPECT,2024-01-02T09:04:25.828660,2024-05-09T21:08:50.845557
1595,DeliciousGardenBistro,279,2614,https://buket_name.s3.ap-northeast-1.amazonaws.com/character.jpeg,PROSPECT,2024-06-04T12:58:38.828665,2024-11-04T05:34:28.845579
1808,SpicyGardenDiner,509,2418,https://buket_name.s3.ap-northeast-1.amazonaws.com/mission.tiff,EXISTING,2024-07-15T19:50:55.828669,2024-04-19T02:44:31.845602
1535,DeliciousSpotBistro,259,2151,https://buket_name.s3.ap-northeast-1.amazonaws.com/very.bmp,EXISTING,2024-10-18T17:14:24.828673,2023-12-27T21:25:13.845624
1620,DeliciousTableDiner,160,2711,https://buket_name.s3.ap-northeast-1.amazonaws.com/dinner.png,PROSPECT,2024-05-27T07:23:02.828678,2024-06-03T18:26:29.845647
1074,SunnyPlateBistro,342,2985,https://buket_name.s3.ap-northeast-1.amazonaws.com/hear.bmp,EXISTING,2024-10-23T19:48:35.828682,2024-01-15T21:35:51.845668
1280,SunnyGardenKitchen,411,2497,https://buket_name.s3.ap-northeast-1.amazonaws.com/include.jpg,EXISTING,2024-05-19T15:31:09.828686,2024-09-17T05:16:06.845692
1007,SpicyHouseBar,144,2683,https://buket_name.s3.ap-northeast-1.amazonaws.com/throughout.bmp,NEW,2024-08-20T15:02:09.828691,2024-10-13T22:10:39.845717
1923,SunnyHutDiner,334,2491,https://buket_name.s3.ap-northeast-1.amazonaws.com/audience.png,EXISTING,2024-10-19T06:19:04.828695,2024-05-11T08:03:39.845739
1436,DeliciousCornerBakery,876,2060,https://buket_name.s3.ap-northeast-1.amazonaws.com/trial.tiff,PROSPECT,2024-02-03T17:12:51.828699,2024-04-26T12:44:42.845763
1472,CharmingTableBakery,520,2959,https://buket_name.s3.ap-northeast-1.amazonaws.com/rich.bmp,NEW,2024-10-27T04:10:46.828704,2024-07-08T23:04:07.845787
1368,RusticSpotCafe,482,2770,https://buket_name.s3.ap-northeast-1.amazonaws.com/window.tiff,EXISTING,2024-06-09T17:03:27.828708,2024-09-06T03:50:27.845809
1014,SpicyHouseBakery,348,2274,https://buket_name.s3.ap-northeast-1.amazonaws.com/indicate.tiff,EXISTING,2024-11-08T08:13:59.828713,2024-09-15T11:54:06.845832
1779,DeliciousHouseDiner,774,2332,https://buket_name.s3.ap-northeast-1.amazonaws.com/herself.bmp,PROSPECT,2024-04-20T00:48:14.828717,2023-12-16T01:42:16.845854
1591,DeliciousHouseKitchen,766,2580,https://buket_name.s3.ap-northeast-1.amazonaws.com/business.bmp,EXISTING,2024-09-10T08:17:11.828722,2024-09-20T00:45:31.845886
1619,CozyGardenKitchen,476,2988,https://buket_name.s3.ap-northeast-1.amazonaws.com/about.png,EXISTING,2023-12-23T03:05:04.828726,2024-01-15T15:51:28.845910
1877,GoldenGardenBistro,792,2330,https://buket_name.s3.ap-northeast-1.amazonaws.com/TV.jpeg,NEW,2024-09-23T14:41:29.828730,2024-03-15T04:22:41.845932
1376,SpicyGardenCafe,459,2104,https://buket_name.s3.ap-northeast-1.amazonaws.com/scene.tiff,PROSPECT,2024-02-28T06:16:29.828735,2024-09-11T20:03:41.845955
1144,GoldenGardenEatery,763,2227,https://buket_name.s3.ap-northeast-1.amazonaws.com/short.jpeg,NEW,2024-11-08T19:53:56.828739,2024-09-22T18:28:52.845978
1569,SunnyHouseEatery,274,2042,https://buket_name.s3.ap-northeast-1.amazonaws.com/chance.gif,NEW,2024-01-31T20:29:16.828743,2024-08-13T13:51:56.846000
1640,GoldenGardenEatery,361,2819,https://buket_name.s3.ap-northeast-1.amazonaws.com/field.png,NEW,2024-07-28T20:46:47.828748,2024-01-04T03:33:14.846023
1071,DeliciousGardenKitchen,754,2384,https://buket_name.s3.ap-northeast-1.amazonaws.com/book.gif,NEW,2024-05-05T09:56:08.828752,2024-06-20T21:56:11.846045
1472,GoldenTableBar,196,2498,https://buket_name.s3.ap-northeast-1.amazonaws.com/magazine.jpg,NEW,2024-03-14T07:15:29.828757,2024-03-02T17:53:37.846067
1925,CozyLoungeBakery,440,2704,https://buket_name.s3.ap-northeast-1.amazonaws.com/give.tiff,EXISTING,2024-05-12T23:42:50.828761,2024-09-15T10:04:18.846091
1735,GoldenGardenGrill,558,2440,https://buket_name.s3.ap-northeast-1.amazonaws.com/concern.jpg,EXISTING,2024-11-03T23:14:21.828766,2024-10-06T01:17:42.846115
1495,DeliciousGardenDiner,468,2550,https://buket_name.s3.ap-northeast-1.amazonaws.com/know.jpeg,PROSPECT,2024-08-28T15:38:48.828770,2024-08-08T22:45:35.846136
1160,CharmingHutEatery,446,2661,https://buket_name.s3.ap-northeast-1.amazonaws.com/watch.tiff,PROSPECT,2024-01-13T00:40:42.828775,2024-09-26T20:20:06.846159
1895,CharmingLoungeEatery,604,2384,https://buket_name.s3.ap-northeast-1.amazonaws.com/learn.tiff,NEW,2024-03-28T13:11:54.828779,2024-08-09T19:26:04.846181
1734,CharmingLoungeDiner,608,2542,https://buket_name.s3.ap-northeast-1.amazonaws.com/line.gif,PROSPECT,2024-03-26T02:52:30.828784,2024-02-17T23:18:24.846203
1454,CozyHutDiner,96,2774,https://buket_name.s3.ap-northeast-1.amazonaws.com/choose.tiff,PROSPECT,2024-07-31T04:23:13.828788,2024-03-05T15:01:26.846226
1606,GoldenPlateDiner,753,2621,https://buket_name.s3.ap-northeast-1.amazonaws.com/four.png,NEW,2024-04-25T02:30:58.828793,2024-07-19T12:25:43.846249
1861,SpicyCornerBistro,924,2278,https://buket_name.s3.ap-northeast-1.amazonaws.com/detail.gif,PROSPECT,2024-08-26T00:51:27.828797,2024-05-12T06:25:58.846271
1323,RusticSpotKitchen,204,2871,https://buket_name.s3.ap-northeast-1.amazonaws.com/life.gif,EXISTING,2024-04-24T21:44:12.828802,2024-07-06T04:48:51.846295
1669,DeliciousHouseDiner,870,2241,https://buket_name.s3.ap-northeast-1.amazonaws.com/strategy.jpeg,NEW,2024-10-20T14:27:49.828806,2024-03-03T04:13:17.846318
1702,CharmingSpotBistro,325,2254,https://buket_name.s3.ap-northeast-1.amazonaws.com/late.jpg,EXISTING,2024-03-16T01:07:25.828811,2023-11-30T01:53:52.846340
1484,RusticSpotDiner,961,2291,https://buket_name.s3.ap-northeast-1.amazonaws.com/improve.jpg,EXISTING,2024-09-05T01:37:43.828815,2024-04-08T06:23:52.846366
1516,RusticPlateBistro,992,2542,https://buket_name.s3.ap-northeast-1.amazonaws.com/discussion.tiff,EXISTING,2024-06-11T22:59:12.828819,2024-08-02T02:24:59.846389
1106,CharmingSpotBakery,34,2523,https://buket_name.s3.ap-northeast-1.amazonaws.com/leg.gif,NEW,2024-05-02T08:00:25.828824,2023-12-06T23:36:26.846411
1569,RusticTableBar,811,2766,https://buket_name.s3.ap-northeast-1.amazonaws.com/peace.gif,PROSPECT,2024-06-09T23:01:34.828828,2024-06-04T12:38:37.846435
1248,SunnyLoungeCafe,55,2622,https://buket_name.s3.ap-northeast-1.amazonaws.com/appear.tiff,NEW,2024-06-16T14:26:38.828832,2024-03-10T05:57:04.846459
1406,GoldenLoungeBistro,984,2725,https://buket_name.s3.ap-northeast-1.amazonaws.com/along.jpg,PROSPECT,2024-01-11T11:15:34.828837,2024-06-05T00:38:07.846482
1714,CozyCornerBistro,801,2485,https://buket_name.s3.ap-northeast-1.amazonaws.com/property.gif,PROSPECT,2024-03-08T14:49:26.828850,2024-09-21T12:44:33.846507
1724,GoldenTableEatery,177,2292,https://buket_name.s3.ap-northeast-1.amazonaws.com/truth.bmp,PROSPECT,2024-10-17T03:26:44.828855,2024-11-23T06:16:49.846530
1628,SpicySpotKitchen,612,2404,https://buket_name.s3.ap-northeast-1.amazonaws.com/himself.gif,EXISTING,2024-09-15T06:37:57.828859,2024-09-13T12:52:01.846555
1564,SpicyPlateBistro,983,2514,https://buket_name.s3.ap-northeast-1.amazonaws.com/situation.bmp,NEW,2024-01-17T11:25:39.828864,2024-06-09T20:25:01.846578
1932,GoldenCornerKitchen,589,2237,https://buket_name.s3.ap-northeast-1.amazonaws.com/research.tiff,NEW,2024-02-04T18:30:35.828868,2024-11-26T08:00:15.846602
1305,CozyGardenKitchen,640,2060,https://buket_name.s3.ap-northeast-1.amazonaws.com/early.gif,PROSPECT,2024-02-27T19:11:19.828872,2024-03-17T21:32:23.846624
1029,CozySpotGrill,587,2996,https://buket_name.s3.ap-northeast-1.amazonaws.com/finish.png,PROSPECT,2024-03-14T00:21:16.828877,2024-10-23T01:10:15.846646
1431,CharmingGardenKitchen,279,2320,https://buket_name.s3.ap-northeast-1.amazonaws.com/before.png,PROSPECT,2024-03-03T04:13:03.828882,2024-05-20T20:24:00.846668
1975,DeliciousHutBakery,594,2283,https://buket_name.s3.ap-northeast-1.amazonaws.com/trouble.tiff,PROSPECT,2024-07-12T12:36:15.828886,2024-09-28T01:36:30.846691
1905,CozyTableBistro,225,2414,https://buket_name.s3.ap-northeast-1.amazonaws.com/society.png,NEW,2024-08-04T06:22:30.828890,2024-02-19T14:50:15.846714
1308,GoldenLoungeKitchen,939,3000,https://buket_name.s3.ap-northeast-1.amazonaws.com/spend.jpeg,NEW,2023-12-07T05:33:18.828895,2024-01-10T01:08:49.846736
1303,CozyPlateCafe,31,2072,https://buket_name.s3.ap-northeast-1.amazonaws.com/its.jpeg,PROSPECT,2024-09-15T00:50:10.828900,2024-03-17T14:41:33.846759
1341,GoldenTableKitchen,366,2900,https://buket_name.s3.ap-northeast-1.amazonaws.com/arm.jpg,EXISTING,2024-09-01T02:06:50.828904,2024-10-19T09:36:33.846780
1834,GoldenGardenBistro,646,2956,https://buket_name.s3.ap-northeast-1.amazonaws.com/same.tiff,PROSPECT,2024-08-10T13:31:03.828908,2024-06-17T12:01:20.846805
1064,CozyPlateGrill,411,2040,https://buket_name.s3.ap-northeast-1.amazonaws.com/reduce.png,NEW,2024-11-02T18:55:15.828913,2024-03-07T16:05:22.846827
1715,DeliciousSpotDiner,425,2573,https://buket_name.s3.ap-northeast-1.amazonaws.com/officer.tiff,NEW,2024-02-03T14:12:54.828917,2024-07-11T04:37:55.846850
1029,GoldenLoungeCafe,538,2304,https://buket_name.s3.ap-northeast-1.amazonaws.com/world.tiff,NEW,2024-09-15T19:09:07.828922,2024-03-12T12:30:05.846873
1630,GoldenHutBar,114,2277,https://buket_name.s3.ap-northeast-1.amazonaws.com/partner.jpg,NEW,2024-03-13T11:29:23.828926,2024-08-12T13:02:10.846895
1409,CozyCornerBar,875,2171,https://buket_name.s3.ap-northeast-1.amazonaws.com/might.jpg,NEW,2024-10-31T00:52:40.828930,2024-05-21T03:44:41.846919
1916,RusticHouseDiner,542,2792,https://buket_name.s3.ap-northeast-1.amazonaws.com/sea.jpeg,NEW,2024-11-10T00:07:23.828935,2024-08-25T10:51:34.846941
1419,CozyPlateCafe,387,2752,https://buket_name.s3.ap-northeast-1.amazonaws.com/dinner.jpg,PROSPECT,2023-12-12T09:33:38.828939,2023-12-11T21:07:24.846963
1191,SpicyHouseDiner,767,2358,https://buket_name.s3.ap-northeast-1.amazonaws.com/exactly.jpeg,EXISTING,2024-09-07T22:08:35.828943,2023-12-07T17:12:48.846984
1210,GoldenPlateBar,294,2032,https://buket_name.s3.ap-northeast-1.amazonaws.com/animal.bmp,EXISTING,2024-04-02T05:58:06.828948,2024-04-27T04:21:14.847007
1808,DeliciousSpotKitchen,682,2970,https://buket_name.s3.ap-northeast-1.amazonaws.com/commercial.bmp,PROSPECT,2024-02-08T08:01:44.828952,2024-11-11T13:46:16.847030
1142,RusticCornerKitchen,40,2045,https://buket_name.s3.ap-northeast-1.amazonaws.com/about.jpeg,NEW,2024-07-19T07:33:51.828956,2023-12-30T23:38:27.847052
1340,GoldenHouseDiner,18,2830,https://buket_name.s3.ap-northeast-1.amazonaws.com/real.jpeg,EXISTING,2024-01-01T11:08:41.828961,2024-01-01T01:31:23.847073
1798,DeliciousCornerGrill,747,2526,https://buket_name.s3.ap-northeast-1.amazonaws.com/challenge.bmp,PROSPECT,2024-10-25T02:18:08.828965,2024-05-29T04:50:03.847096
1340,CharmingPlateKitchen,638,2720,https://buket_name.s3.ap-northeast-1.amazonaws.com/stop.bmp,NEW,2024-04-27T16:36:55.828970,2024-10-15T10:44:12.847118
1661,SunnyPlateKitchen,268,2370,https://buket_name.s3.ap-northeast-1.amazonaws.com/response.jpg,NEW,2024-10-26T02:17:52.828974,2023-12-05T16:05:10.847141
1451,DeliciousSpotKitchen,933,2134,https://buket_name.s3.ap-northeast-1.amazonaws.com/politics.gif,PROSPECT,2024-03-16T22:32:31.828978,2024-09-17T05:25:15.847164
1194,DeliciousLoungeGrill,944,2612,https://buket_name.s3.ap-northeast-1.amazonaws.com/open.jpg,EXISTING,2024-04-20T23:37:49.828982,2024-07-11T23:45:52.847188
1322,DeliciousCornerGrill,372,2511,https://buket_name.s3.ap-northeast-1.amazonaws.com/long.gif,NEW,2024-11-26T02:39:25.828986,2024-02-18T02:14:08.847212
1312,SunnyTableBar,584,2168,https://buket_name.s3.ap-northeast-1.amazonaws.com/group.gif,EXISTING,2024-09-16T10:27:08.828991,2024-05-29T21:20:44.847236
1260,GoldenHouseEatery,365,2481,https://buket_name.s3.ap-northeast-1.amazonaws.com/blue.png,NEW,2024-09-16T08:25:41.828996,2024-05-26T03:44:26.847259
